index,Unassigned;__;__;__,k__Fungi;__;__;__,k__Fungi;p__Ascomycota;__;__,k__Fungi;p__Ascomycota;c__Dothideomycetes;__,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Minutisphaerales,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales,k__Fungi;p__Ascomycota;c__Sordariomycetes;__,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Melanosporales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales,k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales,k__Fungi;p__Basidiomycota;__;__,k__Fungi;p__Basidiomycota;c__Agaricomycetes;__,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified,k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis,k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales,k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;__,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__unidentified,k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__unidentified,k__Fungi;p__Basidiomycota;c__Tremellomycetes;__,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified,k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales,k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified,k__Fungi;p__Chytridiomycota;__;__,k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__unidentified,k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales,k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales,k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales,k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified,k__Fungi;p__Entomophthoromycota;c__Basidiobolomycetes;o__Basidiobolales,k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales,k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales,k__Fungi;p__Mortierellomycota;__;__,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales,k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales,k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11,k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified,k__Fungi;p__unidentified;c__unidentified;o__unidentified,k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified,Category,sample,host,plot,MLG
Seed_P2S1_a,0.0,269.0,0.0,0.0,3312.0,0.0,0.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3017.0,1475.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,336.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,Seed,P2S1,oIlseed_rape,P2,MLG15
Germ_P2S2_ACN_c,0.0,804.0,0.0,0.0,84.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.0,3840.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,189.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,16.0,Germ,P2S2,oIlseed_rape,P2,MLG17
Seed_Pram_120_c,0.0,60.0,0.0,0.0,1444.0,0.0,0.0,0.0,595.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5057.0,679.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,669.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seed,Pram_120,oIlseed_rape,P0,NA
Soil_P7S1_b,0.0,91.0,2.0,0.0,1334.0,0.0,0.0,0.0,418.0,0.0,0.0,55.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,2.0,0.0,950.0,2964.0,0.0,54.0,0.0,0.0,252.0,0.0,55.0,5.0,29.0,2.0,9.0,0.0,13.0,0.0,114.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,0.0,0.0,0.0,7.0,100.0,2.0,Soil,P7S1,hemp,P7,MLG13
Seed_P2S2_b,0.0,108.0,7.0,0.0,3030.0,0.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.0,1962.0,0.0,10.0,2.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,281.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,Seed,P2S2,oIlseed_rape,P2,MLG17
Soil_P4S2_c,0.0,142.0,0.0,0.0,819.0,0.0,0.0,0.0,436.0,0.0,0.0,4.0,8.0,0.0,0.0,55.0,10.0,0.0,223.0,0.0,162.0,0.0,0.0,0.0,0.0,2407.0,963.0,0.0,9.0,0.0,0.0,139.0,0.0,93.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,64.0,0.0,59.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,122.0,0.0,0.0,1158.0,108.0,Soil,P4S2,tobacco,P4,MLG2
Soil_P6S2_b,0.0,102.0,2.0,0.0,180.0,0.0,0.0,0.0,642.0,0.0,0.0,22.0,26.0,17.0,0.0,86.0,0.0,9.0,42.0,0.0,0.0,72.0,0.0,0.0,0.0,580.0,1842.0,0.0,9.0,294.0,0.0,345.0,0.0,298.0,0.0,29.0,0.0,117.0,0.0,93.0,0.0,11.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,70.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.0,0.0,0.0,0.0,0.0,175.0,42.0,Soil,P6S2,hemp,P6,MLG11
Seed_P2S4_b,0.0,45.0,0.0,0.0,2730.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5516.0,999.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Seed,P2S4,oIlseed_rape,P2,MLG17
Seed_P7S4_c,0.0,350.0,0.0,0.0,1570.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3585.0,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,38.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seed,P7S4,hemp,P7,MLG14
Seed_P2S4_c,0.0,98.0,0.0,0.0,2870.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6185.0,1174.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Seed,P2S4,oIlseed_rape,P2,MLG17
Soil_P3S1_a,0.0,37.0,20.0,0.0,55.0,3.0,0.0,0.0,439.0,0.0,0.0,39.0,0.0,0.0,0.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,387.0,2572.0,0.0,8.0,0.0,0.0,293.0,7.0,47.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,1180.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,2.0,20.0,0.0,Soil,P3S1,tobacco,P3,MLG6
Seed_P2S2_a,0.0,5.0,0.0,0.0,3095.0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,1760.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,6.0,94.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seed,P2S2,oIlseed_rape,P2,MLG17
Soil_P3S2_a,0.0,148.0,29.0,0.0,92.0,2.0,0.0,0.0,368.0,0.0,0.0,0.0,130.0,0.0,0.0,72.0,15.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,256.0,3652.0,0.0,13.0,0.0,0.0,337.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.0,1110.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,335.0,0.0,Soil,P3S2,tobacco,P3,MLG7
Soil_P4S3_a,0.0,84.0,4.0,0.0,711.0,0.0,0.0,0.0,910.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,13.0,0.0,52.0,0.0,7.0,0.0,0.0,0.0,0.0,1283.0,1824.0,0.0,5.0,0.0,0.0,398.0,0.0,251.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,123.0,5.0,0.0,37.0,0.0,0.0,0.0,28.0,0.0,72.0,0.0,4.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,24.0,0.0,97.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,169.0,0.0,32.0,0.0,0.0,724.0,18.0,Soil,P4S3,tobacco,P4,MLG3
Soil_P5S1_c,0.0,147.0,0.0,0.0,1248.0,0.0,0.0,7.0,629.0,0.0,0.0,16.0,55.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,938.0,1258.0,0.0,7.0,0.0,0.0,129.0,0.0,255.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,162.0,0.0,0.0,20.0,13.0,0.0,0.0,67.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,3.0,74.0,0.0,377.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,0.0,0.0,400.0,16.0,Soil,P5S1,tobacco,P5,MLG8
Germ_P6S1_Colza_myro_a,0.0,1219.0,0.0,0.0,50.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,917.0,2648.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,172.0,Germ,P6S1,hemp,P6,MLG12
Germ_P4S1_Chanvre_b,46.0,68.0,12.0,0.0,145.0,0.0,0.0,0.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,1801.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,14.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,531.0,0.0,Germ,P4S1,tobacco,P4,MLG1
Germ_P6S1_GR24_c,0.0,109.0,0.0,0.0,11.0,2.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,3076.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,14.0,Germ,P6S1,hemp,P6,MLG12
Soil_P4S2_b,3.0,124.0,45.0,0.0,884.0,0.0,0.0,0.0,978.0,0.0,0.0,28.0,19.0,0.0,0.0,100.0,13.0,0.0,19.0,0.0,59.0,0.0,0.0,0.0,0.0,1489.0,1401.0,0.0,27.0,0.0,0.0,451.0,0.0,178.0,0.0,6.0,0.0,34.0,0.0,0.0,0.0,129.0,0.0,0.0,35.0,0.0,0.0,0.0,46.0,0.0,51.0,0.0,31.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,60.0,0.0,118.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,789.0,57.0,Soil,P4S2,tobacco,P4,MLG2
Soil_P5S2_c,4.0,31.0,2.0,0.0,1796.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,25.0,0.0,0.0,53.0,6.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,873.0,1720.0,0.0,17.0,0.0,0.0,349.0,0.0,181.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,4.0,0.0,11.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,98.0,0.0,803.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,75.0,14.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,947.0,9.0,Soil,P5S2,tobacco,P5,MLG9
Germ_P2S2_Tabac_b,0.0,203.0,0.0,0.0,61.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,3892.0,0.0,4.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,605.0,0.0,Germ,P2S2,oIlseed_rape,P2,MLG17
Seed_P3S5_b,0.0,83.0,0.0,0.0,6021.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,2119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,67.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,Seed,P3S5,tobacco,P3,MLG5
Seed_P5S1_c,0.0,12.0,0.0,0.0,3439.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,943.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,4.0,95.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Seed,P5S1,tobacco,P5,MLG8
Soil_P3S4_c,0.0,61.0,72.0,0.0,100.0,6.0,0.0,0.0,1290.0,0.0,0.0,0.0,3.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,231.0,3072.0,0.0,36.0,0.0,0.0,764.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,70.0,1631.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,205.0,0.0,Soil,P3S4,tobacco,P3,MLG7
Germ_P4S1_ACN_a,0.0,106.0,0.0,0.0,188.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,1196.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,Germ,P4S1,tobacco,P4,MLG1
Germ_P2S2_Tabac_c,0.0,173.0,0.0,0.0,56.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,2306.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,88.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,Germ,P2S2,oIlseed_rape,P2,MLG17
Seed_P7S1_c,0.0,1104.0,0.0,0.0,1505.0,0.0,0.0,0.0,415.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4354.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,Seed,P7S1,hemp,P7,MLG13
Germ_P2S2_Colza_myro_b,6.0,99.0,29.0,0.0,91.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,486.0,3080.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,854.0,11.0,Germ,P2S2,oIlseed_rape,P2,MLG17
